CurrentTime,Line,TripID,Destination,StopID,Stop,SecondsAway,PosTimestamp,TrainNumber,PosLatitude,PosLongitude,PosHeading,Note
1381322876,Orange,O9860F7B5,Forest Hills,70020,Downtown Crossing,372,1381322852,1249,42.37147,-71.066,125,
1381322876,Orange,O9860F7B5,Forest Hills,70018,Chinatown,477,1381322852,1249,42.37147,-71.066,125,
1381322876,Orange,O9860F7B5,Forest Hills,70016,Tufts Medical,549,1381322852,1249,42.37147,-71.066,125,
1381322876,Orange,O9860F7B5,Forest Hills,70014,Back Bay,648,1381322852,1249,42.37147,-71.066,125,
1381322876,Orange,O9860F7B5,Forest Hills,70012,Mass Ave,819,1381322852,1249,42.37147,-71.066,125,
1381322876,Orange,O9860F7B5,Forest Hills,70010,Ruggles,901,1381322852,1249,42.37147,-71.066,125,
1381322876,Orange,O9860F7B5,Forest Hills,70008,Roxbury Crossing,1001,1381322852,1249,42.37147,-71.066,125,
1381322876,Orange,O9860F7B5,Forest Hills,70006,Jackson Square,1094,1381322852,1249,42.37147,-71.066,125,
1381322876,Orange,O9860F7B5,Forest Hills,70004,Stony Brook,1199,1381322852,1249,42.37147,-71.066,125,
1381322876,Orange,O9860F85B,Oak Grove,70017,Tufts Medical,101,1381322834,1279,42.34758,-71.07465,85,
1381322876,Orange,O9860F85B,Oak Grove,70019,Chinatown,196,1381322834,1279,42.34758,-71.07465,85,
1381322876,Orange,O9860F85B,Oak Grove,70021,Downtown Crossing,282,1381322834,1279,42.34758,-71.07465,85,
1381322876,Orange,O9860F85B,Oak Grove,70023,State Street,418,1381322834,1279,42.34758,-71.07465,85,
1381322876,Orange,O9860F85B,Oak Grove,70025,Haymarket,506,1381322834,1279,42.34758,-71.07465,85,
1381322876,Orange,O9860F85B,Oak Grove,70027,North Station,589,1381322834,1279,42.34758,-71.07465,85,
1381322876,Orange,O9860F85B,Oak Grove,70029,Community College,731,1381322834,1279,42.34758,-71.07465,85,
1381322876,Orange,O9860F85B,Oak Grove,70031,Sullivan,867,1381322834,1279,42.34758,-71.07465,85,
1381322876,Orange,O9860F85B,Oak Grove,70033,Wellington,1098,1381322834,1279,42.34758,-71.07465,85,
1381322876,Orange,O9860F77B,Forest Hills,70018,Chinatown,66,1381322837,1230,42.35538,-71.06065,205,
1381322876,Orange,O9860F77B,Forest Hills,70016,Tufts Medical,138,1381322837,1230,42.35538,-71.06065,205,
1381322876,Orange,O9860F77B,Forest Hills,70014,Back Bay,237,1381322837,1230,42.35538,-71.06065,205,
1381322876,Orange,O9860F77B,Forest Hills,70012,Mass Ave,408,1381322837,1230,42.35538,-71.06065,205,
1381322876,Orange,O9860F77B,Forest Hills,70010,Ruggles,490,1381322837,1230,42.35538,-71.06065,205,
